,Dis Oxygen Sat.DOsat@VallecitosCreek_PalizaCG,Dis Oxygen Sat.DOsat@VallecitosCreek_PalizaCG,Dis Oxygen Sat.DOsat@VallecitosCreek_PalizaCG,Dis Oxygen Sat.DOsat@VallecitosCreek_PalizaCG,O2 (Dis).DO@VallecitosCreek_PalizaCG,O2 (Dis).DO@VallecitosCreek_PalizaCG,O2 (Dis).DO@VallecitosCreek_PalizaCG,O2 (Dis).DO@VallecitosCreek_PalizaCG,PH Voltage.pH_1@VallecitosCreek_PalizaCG,PH Voltage.pH_1@VallecitosCreek_PalizaCG,PH Voltage.pH_1@VallecitosCreek_PalizaCG,PH Voltage.pH_1@VallecitosCreek_PalizaCG,pH.pH@VallecitosCreek_PalizaCG,pH.pH@VallecitosCreek_PalizaCG,pH.pH@VallecitosCreek_PalizaCG,pH.pH@VallecitosCreek_PalizaCG,Sp Cond.SpCond@VallecitosCreek_PalizaCG,Sp Cond.SpCond@VallecitosCreek_PalizaCG,Sp Cond.SpCond@VallecitosCreek_PalizaCG,Sp Cond.SpCond@VallecitosCreek_PalizaCG,Turbidity.Turbidity@VallecitosCreek_PalizaCG,Turbidity.Turbidity@VallecitosCreek_PalizaCG,Turbidity.Turbidity@VallecitosCreek_PalizaCG,Turbidity.Turbidity@VallecitosCreek_PalizaCG,Water Temp.Temp@VallecitosCreek_PalizaCG,Water Temp.Temp@VallecitosCreek_PalizaCG,Water Temp.Temp@VallecitosCreek_PalizaCG,Water Temp.Temp@VallecitosCreek_PalizaCG
06/24/2011 10:45:00,73.6,,,1,6.6,,,1,-79.8,,,1,8.04,,,1,168,,,1,8.7,,,1,20.72,,,1
06/24/2011 11:00:00,73.7,,,1,6.6,,,1,-79.8,,,1,8.04,,,1,168,,,1,11.1,,,1,20.77,,,1
06/24/2011 11:15:00,73.8,,,1,6.6,,,1,-80.1,,,1,8.05,,,1,168,,,1,5.7,,,1,20.82,,,1
06/24/2011 11:30:00,74.5,,,1,6.64,,,1,-81.1,,,1,8.06,,,1,167,,,1,5.7,,,1,20.96,,,1
06/24/2011 11:45:00,75.2,,,1,6.68,,,1,-82.2,,,1,8.08,,,1,167,,,1,6.9,,,1,21.13,,,1
06/24/2011 12:00:00,75.4,,,1,6.7,,,1,-82.6,,,1,8.09,,,1,167,,,1,14.1,,,1,21.21,,,1
06/24/2011 12:15:00,75.2,,,1,6.67,,,1,-82.5,,,1,8.09,,,1,166,,,1,5.4,,,1,21.29,,,1
06/24/2011 12:30:00,75.5,,,1,6.68,,,1,-83,,,1,8.09,,,1,166,,,1,8.4,,,1,21.39,,,1
06/24/2011 12:45:00,75.6,,,1,6.67,,,1,-83.4,,,1,8.1,,,1,165,,,1,14.2,,,1,21.48,,,1
06/24/2011 13:00:00,75.5,,,1,6.66,,,1,-83.2,,,1,8.1,,,1,166,,,1,6.5,,,1,21.51,,,1
06/24/2011 13:15:00,75.7,,,1,6.68,,,1,-83.6,,,1,8.1,,,1,165,,,1,4.8,,,1,21.51,,,1
06/24/2011 13:30:00,76.5,,,1,6.73,,,1,-84.7,,,1,8.12,,,1,165,,,1,9.4,,,1,21.63,,,1
06/24/2011 13:45:00,77,,,1,6.75,,,1,-85.5,,,1,8.13,,,1,164,,,1,6.1,,,1,21.84,,,1
06/24/2011 14:00:00,77.5,,,1,6.76,,,1,-86.4,,,1,8.15,,,1,164,,,1,8.8,,,1,22.11,,,1
06/24/2011 14:15:00,77.4,,,1,6.73,,,1,-86.5,,,1,8.15,,,1,164,,,1,5.4,,,1,22.25,,,1
06/24/2011 14:30:00,77.1,,,1,6.7,,,1,-86.1,,,1,8.14,,,1,163,,,1,4.7,,,1,22.29,,,1
06/24/2011 14:45:00,76.6,,,1,6.67,,,1,-85.4,,,1,8.13,,,1,164,,,1,7.5,,,1,22.23,,,1
06/24/2011 15:00:00,76.4,,,1,6.65,,,1,-85.4,,,1,8.13,,,1,164,,,1,8.7,,,1,22.21,,,1
06/24/2011 15:15:00,75.9,,,1,6.61,,,1,-85,,,1,8.12,,,1,162,,,1,4.4,,,1,22.19,,,1
06/24/2011 15:30:00,75.3,,,1,6.57,,,1,-84.2,,,1,8.11,,,1,162,,,1,5,,,1,22.07,,,1
06/24/2011 15:45:00,75.1,,,1,6.57,,,1,-83.7,,,1,8.1,,,1,162,,,1,5.1,,,1,21.96,,,1
06/24/2011 16:00:00,74.6,,,1,6.54,,,1,-83.1,,,1,8.09,,,1,162,,,1,5.3,,,1,21.83,,,1
06/24/2011 16:15:00,74.1,,,1,6.51,,,1,-82.2,,,1,8.08,,,1,162,,,1,5.1,,,1,21.68,,,1
06/24/2011 16:30:00,74.1,,,1,6.52,,,1,-81.9,,,1,8.07,,,1,162,,,1,6.2,,,1,21.61,,,1
06/24/2011 16:45:00,73.9,,,1,6.52,,,1,-81.4,,,1,8.06,,,1,161,,,1,6,,,1,21.54,,,1
06/24/2011 17:00:00,74,,,1,6.53,,,1,-81.3,,,1,8.06,,,1,163,,,1,6.6,,,1,21.5,,,1
06/24/2011 17:15:00,73.6,,,1,6.5,,,1,-80.7,,,1,8.05,,,1,163,,,1,5.6,,,1,21.45,,,1
06/24/2011 17:30:00,73.2,,,1,6.48,,,1,-80.1,,,1,8.04,,,1,163,,,1,4.8,,,1,21.4,,,1
06/24/2011 17:45:00,72.9,,,1,6.45,,,1,-79.5,,,1,8.03,,,1,163,,,1,7.7,,,1,21.34,,,1
06/24/2011 18:00:00,72.5,,,1,6.43,,,1,-79,,,1,8.03,,,1,163,,,1,5.1,,,1,21.22,,,1
06/24/2011 18:15:00,72,,,1,6.39,,,1,-78.2,,,1,8.01,,,1,163,,,1,5.3,,,1,21.16,,,1
06/24/2011 18:30:00,71.8,,,1,6.38,,,1,-77.8,,,1,8,,,1,164,,,1,4.7,,,1,21.13,,,1
06/24/2011 18:45:00,71.6,,,1,6.37,,,1,-77.5,,,1,8,,,1,163,,,1,4.3,,,1,21.1,,,1
06/24/2011 19:00:00,71.5,,,1,6.37,,,1,-77.1,,,1,7.99,,,1,164,,,1,4.9,,,1,21.04,,,1
06/24/2011 19:15:00,71.3,,,1,6.36,,,1,-76.8,,,1,7.99,,,1,165,,,1,5.4,,,1,21,,,1
06/24/2011 19:30:00,71.3,,,1,6.36,,,1,-76.7,,,1,7.99,,,1,165,,,1,5,,,1,20.95,,,1
06/24/2011 19:45:00,71.2,,,1,6.36,,,1,-76.5,,,1,7.98,,,1,166,,,1,5,,,1,20.91,,,1
06/24/2011 20:00:00,71.1,,,1,6.36,,,1,-76.2,,,1,7.98,,,1,166,,,1,5,,,1,20.88,,,1
06/24/2011 20:15:00,71.1,,,1,6.35,,,1,-76,,,1,7.98,,,1,166,,,1,10.2,,,1,20.84,,,1
06/24/2011 20:30:00,71,,,1,6.35,,,1,-75.7,,,1,7.97,,,1,166,,,1,5.4,,,1,20.8,,,1
06/24/2011 20:45:00,70.9,,,1,6.35,,,1,-75.6,,,1,7.97,,,1,167,,,1,5.7,,,1,20.76,,,1
06/24/2011 21:00:00,71,,,1,6.36,,,1,-75.6,,,1,7.97,,,1,166,,,1,5.7,,,1,20.7,,,1
06/24/2011 21:15:00,70.9,,,1,6.37,,,1,-75.7,,,1,7.97,,,1,168,,,1,7.7,,,1,20.63,,,1
06/24/2011 21:30:00,71,,,1,6.38,,,1,-75.7,,,1,7.97,,,1,168,,,1,6.4,,,1,20.55,,,1
06/24/2011 21:45:00,71,,,1,6.39,,,1,-75.7,,,1,7.97,,,1,168,,,1,4.7,,,1,20.48,,,1
06/24/2011 22:00:00,71,,,1,6.4,,,1,-75.9,,,1,7.97,,,1,168,,,1,5.6,,,1,20.41,,,1
06/24/2011 22:15:00,71.1,,,1,6.41,,,1,-75.9,,,1,7.97,,,1,168,,,1,5,,,1,20.36,,,1
06/24/2011 22:30:00,71.1,,,1,6.43,,,1,-75.9,,,1,7.98,,,1,168,,,1,4.7,,,1,20.3,,,1
06/24/2011 22:45:00,71.1,,,1,6.43,,,1,-75.9,,,1,7.98,,,1,169,,,1,5.3,,,1,20.25,,,1
06/24/2011 23:00:00,71.2,,,1,6.44,,,1,-75.9,,,1,7.98,,,1,169,,,1,10.1,,,1,20.2,,,1
06/24/2011 23:15:00,71.2,,,1,6.45,,,1,-76,,,1,7.98,,,1,169,,,1,5.9,,,1,20.16,,,1
06/24/2011 23:30:00,71.2,,,1,6.46,,,1,-76,,,1,7.98,,,1,169,,,1,4.8,,,1,20.1,,,1
06/24/2011 23:45:00,71.2,,,1,6.47,,,1,-76,,,1,7.98,,,1,169,,,1,8.2,,,1,20.07,,,1
06/25/2011 00:00:00,71.3,,,1,6.47,,,1,-76.1,,,1,7.98,,,1,169,,,1,7.4,,,1,20.06,,,1
06/25/2011 00:15:00,71.3,,,1,6.47,,,1,-76,,,1,7.98,,,1,169,,,1,6.5,,,1,20.03,,,1
06/25/2011 00:30:00,71.2,,,1,6.48,,,1,-76,,,1,7.98,,,1,169,,,1,5.1,,,1,20,,,1
06/25/2011 00:45:00,71.3,,,1,6.48,,,1,-76,,,1,7.98,,,1,169,,,1,4.8,,,1,19.98,,,1
06/25/2011 01:00:00,71.3,,,1,6.48,,,1,-76.2,,,1,7.98,,,1,170,,,1,6.2,,,1,19.98,,,1
06/25/2011 01:15:00,71.3,,,1,6.48,,,1,-76.1,,,1,7.98,,,1,170,,,1,5.6,,,1,20.03,,,1
06/25/2011 01:30:00,71.3,,,1,6.46,,,1,-76,,,1,7.98,,,1,170,,,1,4.7,,,1,20.12,,,1
06/25/2011 01:45:00,71.3,,,1,6.46,,,1,-76,,,1,7.98,,,1,170,,,1,5.9,,,1,20.16,,,1
06/25/2011 02:00:00,71.2,,,1,6.45,,,1,-76,,,1,7.98,,,1,170,,,1,5.1,,,1,20.2,,,1
06/25/2011 02:15:00,71.3,,,1,6.45,,,1,-76,,,1,7.98,,,1,170,,,1,5.7,,,1,20.23,,,1
06/25/2011 02:30:00,71.2,,,1,6.44,,,1,-76,,,1,7.98,,,1,170,,,1,7.7,,,1,20.24,,,1
06/25/2011 02:45:00,71.2,,,1,6.44,,,1,-76,,,1,7.98,,,1,170,,,1,7.5,,,1,20.25,,,1
06/25/2011 03:00:00,71.3,,,1,6.45,,,1,-75.9,,,1,7.98,,,1,170,,,1,5.3,,,1,20.23,,,1
06/25/2011 03:15:00,71.2,,,1,6.45,,,1,-75.9,,,1,7.98,,,1,170,,,1,5.3,,,1,20.2,,,1
06/25/2011 03:30:00,71.3,,,1,6.45,,,1,-76,,,1,7.98,,,1,170,,,1,9.5,,,1,20.18,,,1
06/25/2011 03:45:00,71.3,,,1,6.46,,,1,-76,,,1,7.98,,,1,170,,,1,5.3,,,1,20.15,,,1
06/25/2011 04:00:00,71.3,,,1,6.46,,,1,-76,,,1,7.98,,,1,170,,,1,5.1,,,1,20.13,,,1
06/25/2011 04:15:00,71.3,,,1,6.47,,,1,-76,,,1,7.98,,,1,170,,,1,6.2,,,1,20.09,,,1
06/25/2011 04:30:00,71.3,,,1,6.48,,,1,-76,,,1,7.98,,,1,170,,,1,5.3,,,1,20.04,,,1
06/25/2011 04:45:00,71.3,,,1,6.48,,,1,-76.1,,,1,7.98,,,1,170,,,1,5.8,,,1,20,,,1
06/25/2011 05:00:00,71.3,,,1,6.49,,,1,-76,,,1,7.98,,,1,170,,,1,11,,,1,19.95,,,1
06/25/2011 05:15:00,71.4,,,1,6.5,,,1,-76.1,,,1,7.98,,,1,170,,,1,5.9,,,1,19.92,,,1
06/25/2011 05:30:00,71.3,,,1,6.49,,,1,-76.1,,,1,7.98,,,1,171,,,1,6.1,,,1,19.92,,,1
06/25/2011 05:45:00,71.4,,,1,6.5,,,1,-76.1,,,1,7.98,,,1,170,,,1,5.6,,,1,19.94,,,1
06/25/2011 06:00:00,71.5,,,1,6.5,,,1,-76.2,,,1,7.98,,,1,170,,,1,5.3,,,1,19.94,,,1
06/25/2011 06:15:00,71.5,,,1,6.51,,,1,-76.3,,,1,7.98,,,1,170,,,1,5.3,,,1,19.93,,,1
06/25/2011 06:30:00,71.6,,,1,6.52,,,1,-76.4,,,1,7.98,,,1,170,,,1,4.8,,,1,19.92,,,1
06/25/2011 06:45:00,71.6,,,1,6.52,,,1,-76.5,,,1,7.99,,,1,170,,,1,5,,,1,19.91,,,1
06/25/2011 07:00:00,71.8,,,1,6.54,,,1,-76.7,,,1,7.99,,,1,170,,,1,4.3,,,1,19.89,,,1
06/25/2011 07:15:00,71.8,,,1,6.54,,,1,-76.7,,,1,7.99,,,1,170,,,1,4.6,,,1,19.89,,,1
06/25/2011 07:30:00,71.9,,,1,6.55,,,1,-76.8,,,1,7.99,,,1,170,,,1,4.4,,,1,19.9,,,1
06/25/2011 07:45:00,72,,,1,6.56,,,1,-77,,,1,8,,,1,170,,,1,4.3,,,1,19.91,,,1
06/25/2011 08:00:00,72.2,,,1,6.57,,,1,-77.3,,,1,8,,,1,170,,,1,4.3,,,1,19.95,,,1
06/25/2011 08:15:00,72.7,,,1,6.6,,,1,-77.7,,,1,8.01,,,1,170,,,1,4.7,,,1,20,,,1
06/25/2011 08:30:00,72.4,,,1,6.57,,,1,-77.5,,,1,8,,,1,170,,,1,4.3,,,1,20.07,,,1
06/25/2011 08:45:00,72.5,,,1,6.57,,,1,-77.6,,,1,8,,,1,170,,,1,4.5,,,1,20.15,,,1
06/25/2011 09:00:00,72.8,,,1,6.58,,,1,-78,,,1,8.01,,,1,170,,,1,5,,,1,20.24,,,1
06/25/2011 09:15:00,72.8,,,1,6.58,,,1,-78.2,,,1,8.01,,,1,169,,,1,4.4,,,1,20.3,,,1
06/25/2011 09:30:00,73,,,1,6.59,,,1,-78.5,,,1,8.02,,,1,169,,,1,7.8,,,1,20.35,,,1
06/25/2011 09:45:00,73,,,1,6.58,,,1,-78.6,,,1,8.02,,,1,169,,,1,5.3,,,1,20.42,,,1
06/25/2011 10:00:00,73.1,,,1,6.58,,,1,-78.7,,,1,8.02,,,1,169,,,1,5.9,,,1,20.49,,,1
06/25/2011 10:15:00,73.2,,,1,6.58,,,1,-78.9,,,1,8.03,,,1,169,,,1,7.3,,,1,20.53,,,1
06/25/2011 10:30:00,73.5,,,1,6.6,,,1,-79.5,,,1,8.04,,,1,168,,,1,7.2,,,1,20.6,,,1
06/25/2011 10:45:00,73.7,,,1,6.62,,,1,-80,,,1,8.04,,,1,168,,,1,5.9,,,1,20.64,,,1
06/25/2011 11:00:00,73.8,,,1,6.62,,,1,-80.1,,,1,8.05,,,1,167,,,1,5.4,,,1,20.66,,,1
06/25/2011 11:15:00,73.9,,,1,6.62,,,1,-80.2,,,1,8.05,,,1,168,,,1,5.7,,,1,20.74,,,1
06/25/2011 11:30:00,74.5,,,1,6.66,,,1,-81.2,,,1,8.06,,,1,167,,,1,7.3,,,1,20.84,,,1
06/25/2011 11:45:00,75.3,,,1,6.71,,,1,-82.3,,,1,8.08,,,1,167,,,1,11.6,,,1,21.01,,,1
06/25/2011 12:00:00,75.4,,,1,6.71,,,1,-82.6,,,1,8.09,,,1,166,,,1,6.8,,,1,21.11,,,1
06/25/2011 12:15:00,75.3,,,1,6.68,,,1,-82.5,,,1,8.09,,,1,165,,,1,5.3,,,1,21.17,,,1
06/25/2011 12:30:00,75.5,,,1,6.69,,,1,-83,,,1,8.09,,,1,165,,,1,6.2,,,1,21.31,,,1
06/25/2011 12:45:00,75.7,,,1,6.69,,,1,-83.4,,,1,8.1,,,1,165,,,1,4.7,,,1,21.43,,,1
06/25/2011 13:00:00,75.5,,,1,6.67,,,1,-83.2,,,1,8.1,,,1,165,,,1,6.5,,,1,21.46,,,1
06/25/2011 13:15:00,75.7,,,1,6.68,,,1,-83.4,,,1,8.1,,,1,165,,,1,4.3,,,1,21.46,,,1
06/25/2011 13:30:00,76.4,,,1,6.73,,,1,-84.4,,,1,8.12,,,1,165,,,1,4.7,,,1,21.57,,,1
06/25/2011 13:45:00,77,,,1,6.75,,,1,-85.3,,,1,8.13,,,1,164,,,1,5.2,,,1,21.81,,,1
06/25/2011 14:00:00,77.4,,,1,6.76,,,1,-86.3,,,1,8.15,,,1,163,,,1,5.5,,,1,22.03,,,1
06/25/2011 14:15:00,77.4,,,1,6.74,,,1,-86.5,,,1,8.15,,,1,164,,,1,5.9,,,1,22.15,,,1
06/25/2011 14:30:00,77.1,,,1,6.71,,,1,-86,,,1,8.14,,,1,163,,,1,6.3,,,1,22.19,,,1
06/25/2011 14:45:00,76.6,,,1,6.68,,,1,-85.3,,,1,8.13,,,1,164,,,1,5.4,,,1,22.16,,,1
06/25/2011 15:00:00,76.4,,,1,6.66,,,1,-85.3,,,1,8.13,,,1,163,,,1,5.8,,,1,22.13,,,1
06/25/2011 15:15:00,75.9,,,1,6.62,,,1,-85,,,1,8.13,,,1,163,,,1,5,,,1,22.14,,,1
06/25/2011 15:30:00,75.4,,,1,6.58,,,1,-84.4,,,1,8.11,,,1,162,,,1,4.8,,,1,22.06,,,1
06/25/2011 15:45:00,75.2,,,1,6.58,,,1,-83.8,,,1,8.11,,,1,162,,,1,6.1,,,1,21.93,,,1
06/25/2011 16:00:00,74.6,,,1,6.55,,,1,-83.1,,,1,8.09,,,1,162,,,1,5.9,,,1,21.82,,,1
06/25/2011 16:15:00,74.1,,,1,6.52,,,1,-82.3,,,1,8.08,,,1,161,,,1,5.9,,,1,21.66,,,1
06/25/2011 16:30:00,74.2,,,1,6.53,,,1,-82,,,1,8.08,,,1,162,,,1,5.3,,,1,21.6,,,1
06/25/2011 16:45:00,74,,,1,6.53,,,1,-81.4,,,1,8.07,,,1,160,,,1,7,,,1,21.53,,,1
06/25/2011 17:00:00,74.1,,,1,6.54,,,1,-81.4,,,1,8.07,,,1,162,,,1,5,,,1,21.5,,,1
06/25/2011 17:15:00,73.7,,,1,6.51,,,1,-80.9,,,1,8.06,,,1,162,,,1,7,,,1,21.45,,,1
06/25/2011 17:30:00,73.2,,,1,6.47,,,1,-80.2,,,1,8.05,,,1,163,,,1,6.9,,,1,21.41,,,1
06/25/2011 17:45:00,72.9,,,1,6.45,,,1,-79.6,,,1,8.04,,,1,162,,,1,5.3,,,1,21.37,,,1
06/25/2011 18:00:00,72.5,,,1,6.43,,,1,-79,,,1,8.03,,,1,163,,,1,6.4,,,1,21.29,,,1
06/25/2011 18:15:00,72.1,,,1,6.4,,,1,-78.4,,,1,8.01,,,1,163,,,1,4.7,,,1,21.21,,,1
06/25/2011 18:30:00,71.9,,,1,6.39,,,1,-77.8,,,1,8,,,1,164,,,1,7.9,,,1,21.15,,,1
06/25/2011 18:45:00,71.7,,,1,6.38,,,1,-77.6,,,1,8,,,1,163,,,1,5.3,,,1,21.11,,,1
06/25/2011 19:00:00,71.6,,,1,6.38,,,1,-77.2,,,1,8,,,1,165,,,1,4.8,,,1,21.06,,,1
06/25/2011 19:15:00,71.5,,,1,6.37,,,1,-77,,,1,7.99,,,1,164,,,1,7.4,,,1,21.03,,,1
06/25/2011 19:30:00,71.4,,,1,6.37,,,1,-76.7,,,1,7.99,,,1,165,,,1,5.4,,,1,20.98,,,1
06/25/2011 19:45:00,71.4,,,1,6.37,,,1,-76.5,,,1,7.98,,,1,165,,,1,5,,,1,20.95,,,1
06/25/2011 20:00:00,71.3,,,1,6.37,,,1,-76.3,,,1,7.98,,,1,166,,,1,5.1,,,1,20.9,,,1
06/25/2011 20:15:00,71.2,,,1,6.36,,,1,-76,,,1,7.98,,,1,166,,,1,5.7,,,1,20.86,,,1
06/25/2011 20:30:00,71.1,,,1,6.36,,,1,-75.9,,,1,7.97,,,1,166,,,1,5.9,,,1,20.8,,,1
06/25/2011 20:45:00,71,,,1,6.36,,,1,-75.8,,,1,7.97,,,1,167,,,1,4.8,,,1,20.76,,,1
06/25/2011 21:00:00,71.1,,,1,6.37,,,1,-75.9,,,1,7.97,,,1,167,,,1,5.4,,,1,20.68,,,1
06/25/2011 21:15:00,71,,,1,6.37,,,1,-75.7,,,1,7.97,,,1,168,,,1,5.8,,,1,20.64,,,1
06/25/2011 21:30:00,71.1,,,1,6.39,,,1,-75.7,,,1,7.97,,,1,167,,,1,5.7,,,1,20.57,,,1
06/25/2011 21:45:00,71.1,,,1,6.39,,,1,-75.8,,,1,7.97,,,1,168,,,1,5.3,,,1,20.52,,,1
06/25/2011 22:00:00,71.1,,,1,6.41,,,1,-75.9,,,1,7.97,,,1,168,,,1,5.4,,,1,20.47,,,1
06/25/2011 22:15:00,71.2,,,1,6.41,,,1,-75.9,,,1,7.98,,,1,168,,,1,5.3,,,1,20.43,,,1
06/25/2011 22:30:00,71.2,,,1,6.42,,,1,-76,,,1,7.98,,,1,168,,,1,5.4,,,1,20.4,,,1
06/25/2011 22:45:00,71.2,,,1,6.42,,,1,-75.8,,,1,7.97,,,1,169,,,1,4.8,,,1,20.39,,,1
06/25/2011 23:00:00,71.2,,,1,6.42,,,1,-75.8,,,1,7.97,,,1,169,,,1,5,,,1,20.41,,,1
06/25/2011 23:15:00,71.2,,,1,6.41,,,1,-75.7,,,1,7.97,,,1,169,,,1,6.2,,,1,20.43,,,1
06/25/2011 23:30:00,71.2,,,1,6.42,,,1,-75.7,,,1,7.97,,,1,169,,,1,5.5,,,1,20.42,,,1
06/25/2011 23:45:00,71.2,,,1,6.41,,,1,-75.6,,,1,7.97,,,1,169,,,1,5,,,1,20.43,,,1
06/26/2011 00:00:00,71.2,,,1,6.41,,,1,-75.6,,,1,7.97,,,1,169,,,1,4.7,,,1,20.43,,,1
06/26/2011 00:15:00,71.2,,,1,6.42,,,1,-75.7,,,1,7.97,,,1,169,,,1,5.3,,,1,20.41,,,1
06/26/2011 00:30:00,71.2,,,1,6.42,,,1,-75.7,,,1,7.97,,,1,169,,,1,4.8,,,1,20.38,,,1
06/26/2011 00:45:00,71.2,,,1,6.43,,,1,-75.7,,,1,7.97,,,1,170,,,1,5.6,,,1,20.36,,,1
06/26/2011 01:00:00,71.2,,,1,6.43,,,1,-75.7,,,1,7.97,,,1,169,,,1,5,,,1,20.33,,,1
06/26/2011 01:15:00,71.2,,,1,6.44,,,1,-75.8,,,1,7.97,,,1,170,,,1,5.3,,,1,20.3,,,1
06/26/2011 01:30:00,71.2,,,1,6.44,,,1,-75.9,,,1,7.97,,,1,169,,,1,5.4,,,1,20.29,,,1
06/26/2011 01:45:00,71.3,,,1,6.44,,,1,-75.8,,,1,7.97,,,1,170,,,1,5.7,,,1,20.29,,,1
06/26/2011 02:00:00,71.3,,,1,6.44,,,1,-75.9,,,1,7.97,,,1,170,,,1,5.5,,,1,20.3,,,1
06/26/2011 02:15:00,71.3,,,1,6.44,,,1,-75.8,,,1,7.97,,,1,170,,,1,6.4,,,1,20.31,,,1
06/26/2011 02:30:00,71.3,,,1,6.44,,,1,-75.9,,,1,7.97,,,1,170,,,1,5.9,,,1,20.33,,,1
06/26/2011 02:45:00,71.2,,,1,6.44,,,1,-75.8,,,1,7.97,,,1,170,,,1,6.6,,,1,20.31,,,1
06/26/2011 03:00:00,71.3,,,1,6.44,,,1,-75.9,,,1,7.97,,,1,170,,,1,4.8,,,1,20.3,,,1
06/26/2011 03:15:00,71.3,,,1,6.45,,,1,-75.8,,,1,7.97,,,1,170,,,1,5,,,1,20.28,,,1
06/26/2011 03:30:00,71.3,,,1,6.45,,,1,-75.9,,,1,7.98,,,1,170,,,1,5.6,,,1,20.26,,,1
06/26/2011 03:45:00,71.3,,,1,6.45,,,1,-76,,,1,7.98,,,1,170,,,1,5.6,,,1,20.26,,,1
06/26/2011 04:00:00,71.3,,,1,6.45,,,1,-75.9,,,1,7.98,,,1,170,,,1,6.1,,,1,20.28,,,1
06/26/2011 04:15:00,71.3,,,1,6.44,,,1,-75.9,,,1,7.98,,,1,170,,,1,7,,,1,20.29,,,1
06/26/2011 04:30:00,71.3,,,1,6.45,,,1,-75.9,,,1,7.98,,,1,170,,,1,5,,,1,20.29,,,1
06/26/2011 04:45:00,71.3,,,1,6.45,,,1,-75.9,,,1,7.98,,,1,170,,,1,4.9,,,1,20.27,,,1
06/26/2011 05:00:00,71.3,,,1,6.45,,,1,-75.9,,,1,7.98,,,1,170,,,1,7.4,,,1,20.25,,,1
06/26/2011 05:15:00,71.4,,,1,6.46,,,1,-75.9,,,1,7.98,,,1,170,,,1,5.8,,,1,20.23,,,1
06/26/2011 05:30:00,71.4,,,1,6.46,,,1,-75.9,,,1,7.98,,,1,170,,,1,4.8,,,1,20.2,,,1
06/26/2011 05:45:00,71.4,,,1,6.47,,,1,-76,,,1,7.98,,,1,170,,,1,5.1,,,1,20.17,,,1
06/26/2011 06:00:00,71.4,,,1,6.47,,,1,-76.1,,,1,7.98,,,1,170,,,1,7.6,,,1,20.12,,,1
06/26/2011 06:15:00,71.5,,,1,6.49,,,1,-76.2,,,1,7.98,,,1,170,,,1,5.7,,,1,20.07,,,1
06/26/2011 06:30:00,71.6,,,1,6.51,,,1,-76.4,,,1,7.98,,,1,170,,,1,7.9,,,1,20.02,,,1
06/26/2011 06:45:00,71.7,,,1,6.52,,,1,-76.5,,,1,7.99,,,1,170,,,1,5.4,,,1,19.98,,,1
06/26/2011 07:00:00,71.8,,,1,6.53,,,1,-76.5,,,1,7.99,,,1,170,,,1,5.9,,,1,19.95,,,1
06/26/2011 07:15:00,71.8,,,1,6.54,,,1,-76.6,,,1,7.99,,,1,170,,,1,5.2,,,1,19.94,,,1
06/26/2011 07:30:00,71.9,,,1,6.55,,,1,-76.7,,,1,7.99,,,1,170,,,1,5,,,1,19.93,,,1
06/26/2011 07:45:00,72,,,1,6.55,,,1,-76.8,,,1,7.99,,,1,170,,,1,5.9,,,1,19.97,,,1
06/26/2011 08:00:00,72.2,,,1,6.56,,,1,-77.1,,,1,8,,,1,170,,,1,6.6,,,1,20.04,,,1
06/26/2011 08:15:00,72.5,,,1,6.58,,,1,-77.5,,,1,8,,,1,170,,,1,5.6,,,1,20.12,,,1
06/26/2011 08:30:00,72.3,,,1,6.55,,,1,-77.3,,,1,8,,,1,170,,,1,7.5,,,1,20.16,,,1
06/26/2011 08:45:00,72.4,,,1,6.55,,,1,-77.5,,,1,8,,,1,170,,,1,5,,,1,20.22,,,1
06/26/2011 09:00:00,72.6,,,1,6.56,,,1,-77.8,,,1,8.01,,,1,170,,,1,6.5,,,1,20.28,,,1
06/26/2011 09:15:00,72.7,,,1,6.56,,,1,-78,,,1,8.01,,,1,169,,,1,5.3,,,1,20.35,,,1
06/26/2011 09:30:00,72.9,,,1,6.57,,,1,-78.2,,,1,8.02,,,1,169,,,1,8.4,,,1,20.39,,,1
06/26/2011 09:45:00,72.9,,,1,6.57,,,1,-78.5,,,1,8.02,,,1,169,,,1,6.1,,,1,20.4,,,1
06/26/2011 10:00:00,73.1,,,1,6.58,,,1,-78.8,,,1,8.02,,,1,168,,,1,4.8,,,1,20.47,,,1
06/26/2011 10:15:00,73.1,,,1,6.58,,,1,-78.9,,,1,8.03,,,1,168,,,1,5.2,,,1,20.53,,,1
06/26/2011 10:30:00,73.4,,,1,6.59,,,1,-79.3,,,1,8.03,,,1,168,,,1,7.4,,,1,20.61,,,1
06/26/2011 10:45:00,73.6,,,1,6.6,,,1,-79.8,,,1,8.04,,,1,167,,,1,5.1,,,1,20.68,,,1
06/26/2011 11:00:00,73.8,,,1,6.62,,,1,-80,,,1,8.04,,,1,167,,,1,6.7,,,1,20.67,,,1
06/26/2011 11:15:00,73.8,,,1,6.61,,,1,-80.2,,,1,8.05,,,1,167,,,1,5.2,,,1,20.73,,,1
06/26/2011 11:30:00,74.5,,,1,6.66,,,1,-81.1,,,1,8.06,,,1,167,,,1,5.4,,,1,20.89,,,1
06/26/2011 11:45:00,75.2,,,1,6.7,,,1,-82.2,,,1,8.08,,,1,167,,,1,5,,,1,21.03,,,1
